speed,weather,road_condition,time,location,traffic_density,accident_risk,accident_severity
38.19281304952711,Foggy,Wet,6,Rural,Medium,1,Low
106.17856210135173,Foggy,Wet,1,Rural,Low,1,Medium
114.61154621336327,Rainy,Dry,21,Rural,High,1,Medium
57.330931627975296,Snowy,Icy,23,Rural,Low,1,Medium
47.074467314355374,Sunny,Dry,22,Highway,Medium,0,High
84.39995432390158,Sunny,Under Maintenance,6,Urban,Medium,1,Low
60.87341710980964,Snowy,Under Maintenance,7,Rural,Low,1,Low
22.538635566034486,Snowy,Icy,6,Urban,High,1,Low
35.61525973661904,Rainy,Icy,20,Highway,High,1,Medium
91.59722288473975,Snowy,Under Maintenance,22,Rural,Low,1,Low
85.89239419101514,Sunny,Icy,13,Urban,Low,0,Medium
22.709599250348347,Sunny,Wet,18,Rural,Low,0,Low
42.19721619329495,Sunny,Wet,4,Rural,High,1,Low
43.10747965880714,Sunny,Icy,22,Rural,High,1,Low
87.18927435987284,Sunny,Under Maintenance,17,Rural,High,1,Medium
21.971053775436417,Rainy,Dry,19,Rural,Low,0,Low
30.410858198457383,Sunny,Icy,11,Rural,High,0,Low
99.99160853731894,Rainy,Icy,22,Rural,Medium,1,Medium
37.85446620543336,Sunny,Dry,16,Highway,Low,0,Medium
85.27461078518748,Foggy,Icy,12,Highway,High,1,High
43.81827810467265,Foggy,Dry,1,Rural,Low,0,Low
29.944139275934518,Foggy,Under Maintenance,12,Rural,Medium,1,Low
44.317219099945405,Foggy,Wet,6,Highway,Medium,1,High
92.22669318556592,Rainy,Under Maintenance,9,Highway,Low,1,High
105.56964681062857,Rainy,Wet,22,Highway,Low,1,High
103.02198645669915,Snowy,Dry,5,Rural,Medium,1,Medium
59.71835296184548,Sunny,Wet,2,Urban,Low,0,Low
86.80851365706462,Foggy,Under Maintenance,2,Urban,Medium,1,Medium
40.4984295415821,Rainy,Wet,17,Urban,Medium,0,Medium
49.31477302610133,Sunny,Dry,10,Urban,High,0,Medium
109.63358185211197,Sunny,Wet,21,Rural,Low,1,Medium
21.300192351073605,Rainy,Icy,19,Urban,Low,0,Low
28.550853085446807,Foggy,Under Maintenance,4,Highway,High,1,Low
40.78862551460273,Snowy,Icy,18,Highway,Medium,1,High
22.65322038738197,Sunny,Dry,21,Urban,Low,0,Low
38.14354350897973,Snowy,Wet,18,Highway,High,1,Medium
78.30415609696922,Foggy,Icy,14,Rural,High,1,Low
62.1424550592498,Foggy,Icy,15,Urban,Low,1,Low
109.26717110769748,Snowy,Wet,23,Urban,High,1,Medium
101.7443561738441,Foggy,Wet,8,Rural,Medium,1,Medium
54.1817351697876,Sunny,Under Maintenance,3,Highway,High,0,Medium
45.94234334312925,Snowy,Icy,14,Rural,Medium,1,Low
57.96924081672669,Foggy,Icy,11,Rural,Medium,1,Low
79.02949425148077,Snowy,Dry,22,Highway,Low,1,High
46.80636408228763,Sunny,Under Maintenance,2,Rural,High,1,Low
82.41489078491341,Foggy,Dry,22,Highway,Medium,0,High
60.941165219124045,Sunny,Icy,13,Highway,Medium,0,Medium
75.20471808519802,Foggy,Dry,16,Rural,High,1,Low
63.61265291353167,Rainy,Icy,18,Highway,Medium,1,High
49.44657595419177,Foggy,Icy,5,Rural,High,1,Low
114.84533069621567,Snowy,Dry,3,Highway,Low,1,High
96.36057941597608,Foggy,Dry,6,Urban,Medium,0,Low
34.011317576645254,Sunny,Wet,18,Highway,Medium,0,High
106.84679758979128,Sunny,Wet,16,Highway,High,1,High
68.74311982495136,Foggy,Wet,15,Rural,High,1,Medium
109.45522268940914,Snowy,Icy,14,Highway,High,1,High
99.98552559473153,Rainy,Dry,21,Urban,High,1,Medium
62.52135044692334,Snowy,Under Maintenance,7,Urban,Medium,1,Medium
22.24693083201174,Rainy,Icy,18,Highway,Low,0,Medium
46.867735938494604,Sunny,Under Maintenance,7,Highway,Low,0,Medium
74.16342146608669,Snowy,Dry,17,Urban,Low,0,Medium
83.34782198261473,Rainy,Icy,15,Rural,Low,1,Medium
45.78876854332023,Foggy,Under Maintenance,19,Urban,High,1,Medium
33.93560740728241,Sunny,Under Maintenance,18,Urban,Medium,0,Low
103.4930236799299,Foggy,Wet,9,Highway,Medium,1,High
118.44021807035521,Sunny,Wet,16,Highway,Medium,1,High
72.56901823026858,Snowy,Wet,12,Urban,High,1,Medium
37.16792858483035,Snowy,Icy,12,Rural,Medium,1,Medium
47.2307326519369,Sunny,Dry,6,Urban,High,0,Low
21.839067654746675,Sunny,Dry,9,Urban,Medium,0,Low
111.4298806560499,Sunny,Wet,1,Rural,Low,1,Medium
31.775108289014113,Snowy,Wet,3,Urban,High,1,Low
77.65164755142536,Rainy,Wet,5,Urban,Medium,1,Medium
47.4055220687206,Foggy,Under Maintenance,23,Highway,Low,1,Medium
75.41780025157934,Foggy,Wet,17,Rural,Low,1,Medium
85.14203883518643,Snowy,Under Maintenance,22,Highway,Low,1,High
102.97418037072016,Foggy,Dry,5,Highway,High,1,High
40.64212717606032,Sunny,Icy,22,Rural,High,1,Medium
21.09958286584805,Rainy,Icy,16,Rural,Medium,1,Low
33.68856300688073,Foggy,Icy,13,Urban,Low,1,Low
110.00186418481051,Rainy,Icy,23,Highway,Medium,1,High
107.38900775625153,Sunny,Under Maintenance,10,Rural,Medium,1,High
79.74131021703083,Foggy,Under Maintenance,18,Highway,Low,1,High
80.05168604336534,Snowy,Wet,1,Highway,Medium,1,Medium
86.50366745462554,Rainy,Under Maintenance,2,Rural,High,1,Medium
37.53712786234496,Sunny,Wet,10,Urban,Medium,0,Medium
111.44119459249598,Rainy,Wet,5,Highway,Low,1,High
61.87705248920731,Foggy,Icy,13,Rural,High,1,Medium
58.31385282494975,Foggy,Under Maintenance,18,Urban,High,1,Low
71.89177052828376,Snowy,Under Maintenance,15,Highway,Medium,1,High
24.696596677505504,Sunny,Wet,20,Rural,Medium,0,Low
36.62833687560794,Sunny,Wet,21,Highway,High,1,Medium
93.80336164263704,Snowy,Dry,23,Rural,Medium,1,Medium
28.279866792512646,Snowy,Dry,6,Rural,Low,0,Low
80.31521094663881,Sunny,Wet,7,Highway,Medium,0,High
44.534910968132095,Rainy,Dry,18,Highway,Medium,0,Medium
58.929561404197656,Rainy,Dry,19,Rural,High,1,Medium
48.86937367706999,Snowy,Wet,15,Urban,Medium,1,Medium
55.567271646494916,Rainy,Wet,21,Highway,Medium,1,High
91.90459051842456,Sunny,Under Maintenance,6,Rural,Medium,0,Medium
49.7121715623175,Foggy,Wet,8,Rural,Low,1,Low
76.64046402968972,Foggy,Wet,12,Urban,Medium,1,Medium
67.60504021990997,Rainy,Icy,0,Urban,Low,1,Low
86.36711653626482,Snowy,Under Maintenance,7,Urban,Low,1,Medium
113.6829739324758,Snowy,Under Maintenance,23,Highway,Low,1,High
93.25720972102503,Snowy,Under Maintenance,21,Rural,Low,1,Medium
41.494037859075675,Snowy,Icy,3,Rural,High,1,Low
23.118313506128466,Snowy,Wet,2,Rural,Low,0,Low
46.22640442998251,Rainy,Under Maintenance,2,Urban,Medium,1,Low
79.50779307002549,Foggy,Under Maintenance,21,Rural,Low,1,Low
25.142581348425033,Foggy,Dry,12,Highway,Medium,0,Medium
69.63662472012363,Rainy,Under Maintenance,7,Urban,Low,1,Medium
79.68428489168892,Snowy,Wet,6,Urban,High,1,Medium
53.424389081696084,Rainy,Wet,0,Urban,Low,1,Medium
97.09122037458219,Foggy,Dry,15,Urban,Low,1,Medium
30.65982531337718,Sunny,Under Maintenance,5,Highway,High,1,Medium
27.513778173580874,Rainy,Under Maintenance,6,Rural,Low,1,Medium
92.81887562036033,Snowy,Under Maintenance,11,Highway,Medium,1,High
69.54913162061985,Foggy,Icy,22,Rural,Low,1,Medium
88.84023964277361,Foggy,Under Maintenance,8,Highway,Low,1,High
63.48273386037462,Foggy,Wet,10,Urban,Low,1,Low
44.64020332391068,Foggy,Wet,9,Urban,High,1,Low
101.91023176741997,Snowy,Icy,20,Highway,Low,1,High
99.94158789689793,Sunny,Icy,0,Highway,Low,1,High
89.46964708544267,Foggy,Under Maintenance,17,Rural,Medium,1,Medium
47.21451372299627,Rainy,Dry,3,Highway,Low,0,High
79.0230666869087,Sunny,Icy,4,Highway,Low,0,High
56.09738969400268,Foggy,Icy,8,Rural,Low,1,Low
29.158207332663416,Sunny,Under Maintenance,16,Rural,Low,0,Low
111.73135754622427,Rainy,Under Maintenance,2,Rural,Medium,1,High
33.68186309189614,Foggy,Icy,15,Highway,Medium,1,Medium
115.02373538208025,Rainy,Dry,4,Rural,High,1,Medium
64.60057729579557,Snowy,Icy,15,Urban,Low,1,Low
38.513292883861965,Foggy,Under Maintenance,2,Urban,High,1,Low
74.1900947378358,Foggy,Under Maintenance,19,Urban,High,1,Medium
107.29458358764083,Foggy,Icy,14,Highway,Low,1,High
93.22248864095612,Foggy,Dry,2,Urban,Medium,0,Medium
100.65611478614497,Snowy,Icy,19,Highway,Medium,1,High
85.87833667107174,Foggy,Icy,13,Highway,Low,1,High
89.22765645178525,Sunny,Under Maintenance,15,Urban,Low,0,Medium
104.91956515653193,Foggy,Dry,16,Rural,Medium,1,Medium
44.966800885918595,Snowy,Wet,23,Highway,Low,1,Medium
68.94249636431405,Foggy,Dry,19,Urban,Low,0,Low
42.120944181960226,Sunny,Icy,22,Highway,Low,0,High
118.7668007996647,Snowy,Icy,17,Rural,Medium,1,Medium
114.40593396866133,Snowy,Icy,17,Rural,High,1,Medium
23.942681136850588,Sunny,Dry,21,Urban,High,0,Low
90.55751725156884,Sunny,Under Maintenance,13,Highway,Low,1,High
112.52483174156659,Sunny,Icy,17,Highway,Medium,1,High
38.057534512733355,Sunny,Icy,14,Highway,Low,0,Medium
76.79452305526294,Sunny,Dry,14,Highway,Medium,0,High
111.54882975880419,Snowy,Wet,5,Urban,Low,1,Medium
23.394597858579885,Snowy,Wet,14,Rural,Medium,1,Low
89.742026724684,Foggy,Under Maintenance,17,Urban,Medium,1,Medium
49.734900737255074,Foggy,Under Maintenance,3,Highway,High,1,Medium
112.43961953765304,Rainy,Icy,22,Highway,Low,1,High
117.10582451653677,Foggy,Dry,7,Rural,High,1,Medium
114.42664891134339,Foggy,Icy,14,Highway,High,1,High
67.42142166574638,Sunny,Under Maintenance,2,Urban,Medium,0,Medium
106.20426509893134,Sunny,Dry,14,Urban,Low,0,Medium
104.45493985350704,Foggy,Dry,12,Rural,Medium,1,Medium
51.91004732432556,Rainy,Under Maintenance,8,Urban,Medium,1,Low
102.89154741506773,Sunny,Wet,1,Urban,Medium,1,Medium
23.700763471549262,Foggy,Wet,23,Urban,Low,0,Low
79.6269878482053,Foggy,Dry,7,Urban,Low,0,Medium
43.000883728770305,Snowy,Icy,19,Highway,Medium,1,Medium
32.05668857772788,Rainy,Wet,16,Urban,Low,1,Low
27.695320162920915,Snowy,Icy,12,Rural,Medium,0,Low
89.62887758781397,Rainy,Wet,0,Rural,Low,1,Low
53.98749637680661,Sunny,Wet,1,Urban,Low,0,Low
92.47667715287615,Rainy,Icy,14,Rural,High,1,Medium
26.535634079894237,Foggy,Under Maintenance,11,Urban,Medium,1,Low
51.52903378306104,Foggy,Wet,13,Rural,High,1,Low
73.94912923753373,Rainy,Wet,1,Rural,High,1,Medium
99.07231648389636,Rainy,Icy,17,Urban,Medium,1,High
51.87525029320699,Rainy,Under Maintenance,21,Urban,Medium,1,Low
82.58913764370091,Snowy,Wet,6,Highway,Low,1,High
108.5977748236187,Rainy,Wet,22,Urban,Medium,1,High
81.58631881823047,Sunny,Under Maintenance,5,Urban,High,1,Medium
43.29594747536338,Snowy,Wet,13,Highway,High,1,High
22.4400781556538,Snowy,Under Maintenance,7,Urban,Medium,0,Low
107.00988739009298,Rainy,Under Maintenance,21,Urban,High,1,Medium
22.126941085038712,Sunny,Icy,1,Highway,Low,0,High
107.47016726841994,Snowy,Dry,16,Urban,High,1,Low
72.8937134027212,Foggy,Under Maintenance,4,Urban,Low,1,Low
113.90676985128962,Snowy,Icy,13,Highway,High,1,High
99.87832357736654,Rainy,Dry,23,Highway,Low,0,High
119.79341105333374,Sunny,Wet,19,Rural,Low,1,Medium
55.071181545171015,Rainy,Dry,20,Urban,Medium,0,Low
96.71882889311269,Foggy,Under Maintenance,20,Rural,Low,1,Medium
60.193091360924214,Foggy,Under Maintenance,21,Rural,Medium,1,Low
67.98756203039088,Foggy,Under Maintenance,2,Highway,High,1,High
82.750546321837,Rainy,Under Maintenance,4,Urban,High,1,Medium
107.36771141863387,Snowy,Under Maintenance,15,Urban,High,1,Medium
118.40834691992951,Rainy,Icy,17,Highway,Low,1,High
96.82734138645182,Sunny,Under Maintenance,16,Rural,High,1,Medium
61.77667821673337,Snowy,Icy,10,Highway,High,1,High
62.13570022770702,Foggy,Wet,16,Urban,Medium,1,Low
93.75823015888915,Rainy,Under Maintenance,15,Highway,Medium,1,High
43.87771457683023,Foggy,Under Maintenance,22,Urban,High,1,Low
31.047411313139467,Foggy,Dry,1,Rural,High,0,Low
55.462215764077655,Sunny,Wet,3,Urban,Low,0,Medium
48.72389916540817,Snowy,Under Maintenance,20,Rural,Low,1,Low
49.63081204559901,Sunny,Under Maintenance,6,Rural,High,1,Medium
43.36077510499099,Sunny,Wet,1,Urban,Medium,0,Medium
24.20931896363619,Sunny,Icy,5,Urban,High,1,Low
21.787393473341382,Foggy,Under Maintenance,16,Rural,Low,0,Low
118.77223897360315,Sunny,Dry,6,Highway,Medium,0,High
62.77731337358623,Sunny,Under Maintenance,4,Urban,Medium,0,Low
58.432664715968166,Snowy,Dry,4,Rural,Low,0,Low
87.96472826930699,Snowy,Dry,19,Rural,High,1,Medium
41.825388786506416,Sunny,Under Maintenance,15,Highway,High,1,High
114.99611839502253,Snowy,Under Maintenance,18,Urban,High,1,Medium
98.6345014415552,Snowy,Dry,8,Rural,Low,1,Medium
28.941100231225953,Sunny,Wet,4,Highway,Medium,0,Medium
61.75807757849284,Foggy,Wet,7,Rural,Low,1,Low
107.91183075621647,Sunny,Under Maintenance,8,Urban,High,1,Medium
114.47320222914102,Snowy,Icy,4,Highway,Low,1,High
66.74015112498697,Foggy,Wet,9,Rural,Medium,1,Medium
81.34113892107078,Rainy,Under Maintenance,1,Highway,Low,1,High
36.70339460920752,Foggy,Wet,8,Urban,High,1,Low
119.11686261369765,Snowy,Icy,10,Highway,Medium,1,High
43.16717013834434,Foggy,Under Maintenance,3,Urban,Low,0,Low
114.27317741351257,Sunny,Icy,21,Rural,Low,1,Medium
84.96466489923685,Rainy,Under Maintenance,21,Urban,Medium,1,Medium
80.77367948788591,Rainy,Icy,21,Rural,Medium,1,Low
71.26885110165085,Rainy,Wet,1,Rural,High,1,Low
43.066981171775865,Snowy,Wet,22,Urban,Medium,1,Low
37.65280320055083,Snowy,Icy,5,Rural,High,1,Low
42.048620907017536,Rainy,Icy,13,Highway,Low,1,High
38.64382621442545,Foggy,Icy,0,Rural,High,1,Low
97.95844735667534,Rainy,Under Maintenance,17,Urban,Low,1,Medium
55.01252591667301,Foggy,Wet,6,Highway,Medium,1,High
25.784267656339637,Foggy,Under Maintenance,0,Highway,Low,0,Low
116.91026301408114,Snowy,Wet,0,Rural,Medium,1,Medium
108.37858849634257,Foggy,Dry,0,Rural,Low,1,Medium
112.77522831952129,Rainy,Under Maintenance,23,Urban,Low,1,High
119.49078226464353,Snowy,Wet,3,Highway,Low,1,High
37.389524921948734,Sunny,Wet,3,Urban,Low,0,Low
59.62420189026587,Sunny,Under Maintenance,17,Rural,High,1,Low
95.82384757040913,Snowy,Under Maintenance,10,Highway,Low,1,High
89.60206180537922,Rainy,Wet,0,Urban,High,1,Medium
35.389590633985506,Sunny,Under Maintenance,9,Urban,Medium,0,Low
101.58331249906178,Sunny,Icy,8,Urban,Medium,1,Medium
42.44405718366607,Foggy,Under Maintenance,22,Urban,High,1,Medium
42.381761482262306,Foggy,Under Maintenance,3,Urban,Medium,0,Low
73.69744228934135,Rainy,Under Maintenance,5,Highway,Medium,1,High
79.29399348417031,Snowy,Wet,15,Urban,Low,1,Medium
78.00862078378111,Rainy,Icy,1,Highway,Low,1,High
29.148683739775485,Snowy,Dry,22,Urban,Low,0,Low
107.74608626303804,Sunny,Dry,17,Rural,High,1,Medium
46.560004258870606,Foggy,Icy,9,Rural,High,1,Low
32.95149212828042,Rainy,Icy,23,Urban,Medium,0,Low
108.87480798689772,Rainy,Icy,23,Rural,Low,1,Medium
115.56514982297534,Snowy,Wet,16,Highway,High,1,High
106.21276172654507,Snowy,Dry,12,Urban,High,1,Medium
100.95160747248781,Rainy,Icy,23,Highway,Low,1,High
85.52419806390218,Snowy,Wet,17,Urban,High,1,Medium
75.08573706091393,Rainy,Dry,21,Rural,Low,0,Medium
28.698675991141016,Rainy,Under Maintenance,12,Highway,Medium,0,Low
60.845321307069874,Rainy,Wet,16,Rural,Medium,1,Medium
57.2688517012314,Sunny,Dry,4,Rural,Medium,0,Low
45.97537837603262,Snowy,Wet,10,Urban,Low,1,Medium
92.3420113688585,Foggy,Dry,6,Highway,High,1,High
69.58757350787708,Foggy,Dry,9,Rural,Medium,0,Low
28.104621590764793,Snowy,Under Maintenance,16,Urban,Medium,1,Low
42.01832019498113,Rainy,Wet,14,Urban,Medium,0,Low
88.32587636595959,Foggy,Icy,17,Urban,High,1,Medium
27.61308594903002,Foggy,Under Maintenance,22,Rural,High,1,Low
105.12069140487687,Snowy,Under Maintenance,21,Urban,Low,1,Medium
69.51465270139744,Foggy,Dry,18,Highway,Medium,0,High
68.0586577326648,Rainy,Icy,1,Highway,High,1,High
79.24077846595176,Snowy,Wet,3,Rural,Low,1,Medium
102.46809659251491,Rainy,Icy,2,Highway,Medium,1,High
54.780920790219305,Foggy,Icy,6,Urban,High,1,Low
87.80161525590636,Foggy,Icy,23,Rural,High,1,Medium
76.5731963995791,Rainy,Icy,17,Urban,Low,1,Low
46.70282701694213,Sunny,Icy,9,Rural,Medium,0,Low
107.8629986355158,Foggy,Dry,6,Rural,Medium,1,Medium
99.74260216069281,Sunny,Dry,7,Urban,High,1,Medium
85.84518346584255,Foggy,Under Maintenance,5,Highway,Medium,1,High
105.05817290942419,Sunny,Dry,21,Highway,Low,0,High
106.72942009598023,Sunny,Under Maintenance,0,Rural,High,1,Medium
90.83629767150347,Sunny,Under Maintenance,3,Urban,High,1,Medium
103.7013328363672,Rainy,Wet,13,Urban,Low,1,Medium
89.74714616692836,Sunny,Icy,16,Rural,High,1,Medium
88.01407717603004,Sunny,Dry,19,Highway,Medium,0,High
81.86113782151844,Sunny,Wet,17,Urban,Medium,0,Medium
95.27166395576413,Foggy,Dry,10,Highway,High,1,High
35.86051052930737,Sunny,Under Maintenance,20,Highway,Low,0,High
108.08707591989284,Foggy,Dry,13,Rural,Low,1,Medium
107.1843527745232,Sunny,Icy,8,Rural,Medium,1,High
22.924728303455915,Sunny,Under Maintenance,14,Highway,Low,0,Medium
102.58167505647627,Rainy,Under Maintenance,11,Urban,High,1,Medium
32.88698674734452,Foggy,Wet,9,Urban,High,1,Low
53.51188542591419,Sunny,Icy,18,Rural,Medium,0,Low
94.35082562916078,Foggy,Under Maintenance,23,Highway,Medium,1,High
36.07598960483082,Foggy,Icy,18,Urban,Medium,1,Low
101.79670241190622,Snowy,Dry,5,Urban,Low,0,Medium
103.21341779577419,Rainy,Icy,19,Rural,High,1,Medium
70.74677337608362,Rainy,Under Maintenance,23,Highway,High,1,Medium
20.63858717168336,Rainy,Wet,5,Urban,High,1,Low
48.70381331749128,Snowy,Under Maintenance,7,Rural,Medium,1,Low
81.69269183757422,Snowy,Icy,0,Urban,High,1,Medium
118.11861780274235,Rainy,Icy,21,Urban,Low,1,Medium
83.18135270166684,Snowy,Under Maintenance,16,Urban,Low,1,Medium
45.98035810641598,Snowy,Icy,16,Rural,High,1,Low
83.40057030996113,Snowy,Dry,23,Highway,Medium,0,High
73.99853797158555,Rainy,Under Maintenance,14,Rural,High,1,Low
97.98453951511436,Rainy,Wet,6,Highway,Low,1,High
30.69806388269584,Rainy,Under Maintenance,18,Urban,Low,1,Low
96.1027902502028,Snowy,Dry,21,Highway,Low,0,High
74.12665786761103,Rainy,Dry,22,Urban,High,1,Low
116.29920038589947,Snowy,Dry,2,Urban,Low,1,High
54.187216603868606,Sunny,Dry,21,Rural,Medium,0,Low
83.26218931339481,Snowy,Dry,10,Urban,High,1,Medium
113.20281055100175,Foggy,Wet,19,Rural,High,1,Medium
30.250972799067924,Rainy,Icy,18,Highway,Low,0,Medium
113.72284872364511,Rainy,Dry,8,Highway,Low,1,High
88.78857223008133,Foggy,Dry,9,Urban,Medium,0,Medium
26.78370591051719,Snowy,Under Maintenance,1,Rural,High,1,Low
50.096356694681624,Sunny,Wet,0,Urban,Low,0,Medium
90.81720886452815,Foggy,Wet,15,Rural,Medium,1,Medium
26.73506014687717,Foggy,Icy,17,Rural,Low,0,Low
78.21704601762733,Snowy,Wet,22,Rural,High,1,Medium
54.588305695295674,Rainy,Under Maintenance,16,Highway,Low,1,Medium
82.0915517767477,Snowy,Under Maintenance,5,Rural,High,1,Low
24.574203381251287,Foggy,Icy,13,Highway,Low,0,Medium
107.15368061523763,Foggy,Under Maintenance,22,Rural,High,1,Medium
117.3488969177397,Rainy,Dry,14,Highway,Medium,1,High
116.88778552856915,Rainy,Dry,13,Highway,High,1,High
94.96518317429248,Rainy,Under Maintenance,23,Highway,Medium,1,High
33.0086240130632,Snowy,Icy,21,Urban,High,1,Medium
95.82631959290225,Rainy,Wet,2,Rural,Medium,1,High
22.45869164588015,Foggy,Icy,23,Urban,Low,0,Low
22.212355152899725,Foggy,Wet,22,Rural,High,1,Low
52.36102191495412,Sunny,Under Maintenance,18,Rural,Low,0,Low
68.86431904046657,Snowy,Under Maintenance,11,Urban,Medium,1,Medium
97.04074178077931,Sunny,Dry,1,Highway,High,1,High
88.32953766065052,Foggy,Wet,2,Rural,High,1,Medium
64.59027063767483,Sunny,Icy,17,Highway,Low,0,High
47.362666628166586,Foggy,Under Maintenance,0,Urban,High,1,Medium
119.71245001577111,Sunny,Icy,19,Highway,High,1,High
62.6181302235973,Rainy,Dry,20,Rural,Low,0,Low
65.13870243296755,Sunny,Wet,5,Rural,High,1,Low
36.36238211916692,Rainy,Wet,4,Rural,Low,0,Low
99.48095487499293,Rainy,Under Maintenance,0,Urban,Low,1,Medium
89.36822257814886,Snowy,Wet,18,Rural,Low,1,Medium
42.07696127887604,Rainy,Under Maintenance,0,Urban,Low,1,Low
28.23810456158427,Rainy,Dry,20,Highway,Low,0,Medium
88.0499302074713,Sunny,Wet,20,Rural,Medium,0,Medium
85.45112142811352,Foggy,Under Maintenance,15,Rural,Medium,1,Medium
47.32595269982093,Snowy,Icy,11,Rural,Low,1,Medium
115.08635622504103,Rainy,Under Maintenance,21,Highway,Medium,1,High
35.10578917809002,Snowy,Wet,7,Rural,Medium,0,Low
63.23348010426019,Sunny,Dry,15,Urban,High,0,Medium
114.36159201675989,Rainy,Wet,0,Highway,Low,1,High
61.97273169261223,Sunny,Wet,3,Highway,Medium,0,Medium
83.85259476640856,Snowy,Under Maintenance,9,Highway,High,1,High
59.75943979627943,Sunny,Icy,10,Highway,High,1,Medium
47.421520234867,Snowy,Wet,16,Highway,Low,1,Medium
118.39776479598282,Sunny,Icy,22,Urban,Low,1,High
60.9334006315043,Snowy,Under Maintenance,6,Highway,High,1,Medium
109.40992036791344,Foggy,Icy,11,Rural,Low,1,Medium
42.99546058910862,Sunny,Under Maintenance,20,Highway,Low,0,Medium
41.31047040250833,Sunny,Dry,6,Highway,High,0,Medium
23.113408288451136,Foggy,Icy,11,Highway,High,1,Medium
85.1666825375885,Foggy,Icy,14,Highway,Low,1,High
56.852634372376116,Sunny,Dry,1,Highway,Medium,0,High
106.4358249839637,Foggy,Icy,13,Urban,Low,1,Medium
67.32099066915572,Rainy,Dry,12,Urban,Medium,0,Medium
116.81934279147217,Snowy,Wet,3,Highway,High,1,High
38.55255157031212,Snowy,Under Maintenance,13,Urban,Medium,1,Low
106.86231679556109,Snowy,Dry,13,Rural,High,1,Medium
97.65968527917417,Rainy,Icy,15,Highway,Low,1,High
97.0921844644052,Foggy,Dry,6,Rural,Low,0,Medium
104.47832281168877,Foggy,Icy,18,Rural,High,1,Medium
96.10239909429988,Sunny,Wet,1,Highway,High,1,High
82.62203216314154,Foggy,Dry,9,Rural,High,1,Medium
33.12448776823876,Sunny,Wet,17,Rural,Low,0,Low
23.25261794912519,Rainy,Under Maintenance,16,Rural,Low,1,Low
112.08478478156869,Snowy,Icy,4,Highway,Medium,1,High
81.6650314520738,Snowy,Icy,11,Highway,High,1,High
99.65372909761763,Snowy,Wet,5,Rural,Medium,1,Medium
68.15223515125501,Foggy,Under Maintenance,21,Highway,Low,1,High
31.730818896239448,Sunny,Dry,8,Highway,Medium,0,Medium
32.51857922025504,Sunny,Dry,19,Rural,Medium,0,Low
88.55652872289714,Rainy,Icy,0,Highway,Low,1,High
63.030589489946266,Foggy,Wet,21,Urban,Low,1,Low
40.05247267003367,Rainy,Wet,14,Highway,High,1,Medium
69.15945467414369,Sunny,Dry,20,Urban,Medium,0,Medium
26.420893707513407,Sunny,Under Maintenance,5,Rural,Low,0,Low
78.19714019143987,Snowy,Under Maintenance,18,Highway,Low,1,High
46.89934044350977,Foggy,Dry,17,Rural,Medium,0,Medium
99.75591006371882,Sunny,Dry,5,Rural,Low,0,Medium
51.03619589235738,Snowy,Wet,12,Rural,High,1,Low
65.52201490818013,Foggy,Under Maintenance,0,Rural,High,1,Low
21.162053990810065,Rainy,Dry,22,Rural,Medium,0,Low
27.24468877945589,Foggy,Dry,22,Highway,High,0,Medium
59.24935564066848,Foggy,Icy,12,Urban,Low,1,Low
67.99388347171235,Sunny,Dry,6,Highway,Low,0,High
80.00205481193038,Sunny,Dry,14,Highway,Low,0,High
49.16625787093032,Foggy,Under Maintenance,11,Highway,Low,1,High
89.49818861265426,Sunny,Wet,0,Highway,Medium,0,High
106.01223971892045,Sunny,Under Maintenance,14,Urban,High,1,Low
97.98509888933498,Sunny,Wet,3,Highway,High,1,High
23.961882534835716,Snowy,Icy,12,Rural,Low,1,Low
68.0506947257829,Snowy,Dry,22,Highway,Medium,0,Medium
30.493017841817487,Foggy,Icy,4,Highway,Low,0,High
44.204501586252746,Sunny,Wet,1,Urban,Low,0,Low
118.66625932671465,Snowy,Under Maintenance,22,Urban,Medium,1,High
34.24955429015132,Foggy,Under Maintenance,0,Rural,Medium,1,Low
69.88881534513561,Sunny,Icy,15,Highway,Low,0,High
81.81557343181191,Rainy,Wet,22,Highway,High,1,High
90.2464970544104,Sunny,Icy,5,Highway,Low,1,High
75.96486834869141,Sunny,Icy,22,Rural,High,1,Medium
20.977084741918365,Snowy,Dry,15,Urban,High,1,Low
52.64613082439919,Foggy,Icy,13,Rural,Medium,1,Low
71.77116433847115,Foggy,Dry,2,Highway,Medium,0,Medium
28.786649914483334,Snowy,Dry,14,Urban,Low,0,Low
55.06269312091808,Sunny,Under Maintenance,2,Urban,High,1,Low
23.320310879136656,Rainy,Dry,22,Rural,High,0,Low
27.857849715502073,Sunny,Dry,1,Urban,Low,0,Low
59.69232762015961,Sunny,Under Maintenance,0,Urban,Low,0,Medium
33.271575404306034,Rainy,Icy,8,Highway,Low,1,Medium
76.75408482615582,Snowy,Wet,8,Highway,Medium,1,High
88.94649691372658,Foggy,Wet,22,Urban,Low,1,Medium
100.05866991090829,Snowy,Wet,6,Urban,Low,1,Medium
40.01502442448101,Snowy,Icy,2,Rural,High,1,Low
36.74825822590698,Sunny,Dry,17,Rural,Low,0,Low
30.456784033440023,Foggy,Wet,10,Urban,High,1,Low
83.64302495436367,Foggy,Icy,6,Highway,High,1,High
90.64757264869012,Snowy,Dry,8,Urban,Medium,1,Medium
